,name,address,district,ratings,review_count,opening_hours,opening_hours_span,email_address,phones,web_page,payment_methods,products,services,marks,coordinates
216,CIRCA MEDIA s.r.o.,"Kurta Konráda 567/16, 190 00 Praha 9-Libeň",Praha 9,0.0,0,,,,"{'hlavní telefon': '+420 266 311 942', 'další telefon': '+420 266 311 943'}",,,,,,"{'latitude': 50.1055773, 'longitude': 14.4877811}"
217,CIRCA MEDIA s.r.o.,"Rubeška 5/389, 190 00 Praha 9-Vysočany",Praha 9,0.0,0,,,,"{'hlavní telefon': '+420 266 317 896', 'další telefon': '+420 266 317 895'}",,,,,,"{'latitude': 50.110669, 'longitude': 14.495361}"
218,CLUB DC1,"Václavské nám. 1/846, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,info@dc1.cz,{'hlavní telefon': '+420 224 247 515'},http://www.dc1.cz,['hotově'],,,,"{'latitude': 50.08418, 'longitude': 14.424026}"
219,Club restaurant Na Hromádkové,"Kmochova 1/825, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23:59', 'So': '12 - 23:59', 'Ne': '14 - 22'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.98, 'So': 11.98, 'Ne': 8.0}",nahromadkove@seznam.cz,{'hlavní telefon': '+420 774 958 056'},http://www.nahromadkove.cz,"['SODEXO', 'hotově']",,"['svatební hostiny', 'rodinné oslavy', 'firemní akce']",,"{'latitude': 50.072588, 'longitude': 14.39576}"
220,CLUB-REST CHARLIE s.r.o.,"Vinohradská 63/1485, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 222 254 467'},,,,,,"{'latitude': 50.077179, 'longitude': 14.442886}"
221,CLUBRESTAURANT,"Za Císařským mlýnem 2/1115, 170 00 Praha 7-Bubeneč",Praha 7,0.0,0,"{'Po': '9 - 22', 'Út': '9 - 22', 'St': '9 - 22', 'Čt': '9 - 22', 'Pá': '9 - 22', 'So': '9 - 22', 'Ne': '9 - 22'}","{'Po': 13.0, 'Út': 13.0, 'St': 13.0, 'Čt': 13.0, 'Pá': 13.0, 'So': 13.0, 'Ne': 13.0}",clubrestaurant@clubrestaurant.cz,{'hlavní telefon': '+420 604 211 245'},http://clubrestaurant.cz,['hotově'],,"['Televize', 'Nekuřácká restaurace', 'Projekce']",,"{'latitude': 50.110368, 'longitude': 14.409249}"
222,"CMC leisure, s.r.o.","Lidická 42/284, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 725 535 555'},http://www.elbarrio.cz,,,,,"{'latitude': 50.072183, 'longitude': 14.404492}"
223,"CMG Systems, s.r.o.","Lovosická 30/711, 190 00 Praha 18-Letňany",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 604 445 775'},,,,,,"{'latitude': 50.12801, 'longitude': 14.5002}"
224,CNT s.r.o.,"Toužimská 79/661, 197 00 Praha 19-Kbely",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 272 681 973'},,,,,,"{'latitude': 50.135203, 'longitude': 14.55313}"
225,COBIN INC. INTERNATIONAL s.r.o.,"Bělohorská 203/2428, 169 00 Praha-Břevnov",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 235 302 350'},,,,,,"{'latitude': 50.086165, 'longitude': 14.383654}"
226,CODA RESTAURANT,"Tržiště 9/368, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,"{'Restaurace': '+420 225 334 761', 'další telefon': '+420 225 334 111'}",http://www.codarestaurant.cz,['hotově'],,"['vinotéka', 'vinárna']",,"{'latitude': 50.08712, 'longitude': 14.40263}"
227,COFFEE FELLOWS,"Dlouhá 20/706, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 222 310 200', 'další telefon': '+420 222 310 861'}",,,,,,"{'latitude': 50.089776, 'longitude': 14.423798}"
228,COFFEE HEAVEN,"Provaznická 1/386, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '8 - 22', 'Út': '8 - 22', 'St': '8 - 22', 'Čt': '8 - 22', 'Pá': '8 - 22', 'So': '9 - 22', 'Ne': '9 - 22'}","{'Po': 14.0, 'Út': 14.0, 'St': 14.0, 'Čt': 14.0, 'Pá': 14.0, 'So': 13.0, 'Ne': 13.0}",,{'hlavní telefon': '+420 739 324 834'},,['hotově'],"['káva', 'zákusky', 'sendviče']",['káva s sebou'],,"{'latitude': 50.084557, 'longitude': 14.423057}"
229,Coffee Source s.r.o.,"Francouzská 100/312, 101 00 Praha 10-Vršovice",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 222 780 115'},,,,,,"{'latitude': 50.071805, 'longitude': 14.4488}"
230,COLOSEUM RESTAURANTS s.r.o.,"Vodičkova 30/699, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 251 562 772'},,,,,,"{'latitude': 50.080913, 'longitude': 14.42464}"
231,COLOSEUM RESTAURANTS s.r.o.,"Na Poříčí 16/1042, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 222 314 530', 'další telefon': '+420 222 314 531'}",,,,,,"{'latitude': 50.089277, 'longitude': 14.431765}"
232,COLOSEUM RESTAURANTS s.r.o.,"Radlická 3/2000, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 251 562 772'},,,,,,"{'latitude': 50.06913, 'longitude': 14.401889}"
233,"Colpin, s.r.o.","Braunerova 7/563, 180 00 Praha 8-Libeň",Praha 8,0.0,0,,,,{'hlavní telefon': '+420 777 151 591'},http://www.budarka.eu,,,,,"{'latitude': 50.11276, 'longitude': 14.47496}"
234,COMO RESTAURANT & CAFÉ,"Václavské nám. 45/818, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': ['0 - 1', '6:30 - 23:59'], 'Út': ['0 - 1', '6:30 - 23:59'], 'St': ['0 - 1', '6:30 - 23:59'], 'Čt': ['0 - 1', '6:30 - 23:59'], 'Pá': ['0 - 1', '6:30 - 23:59'], 'So': ['0 - 1', '6:30 - 23:59'], 'Ne': ['0 - 1', '6:30 - 23:59']}","{'Po': 18.48, 'Út': 18.48, 'St': 18.48, 'Čt': 18.48, 'Pá': 18.48, 'So': 18.48, 'Ne': 18.48}",eat@comorestaurant.cz,"{'hlavní telefon': '+420 222 247 240', 'další telefon': '+420 607 523 289'}",http://www.comorestaurant.cz,,"['polední menu', 'business lunch', 'koktejly']","['Wi-Fi', 'nekuřácká restaurace', 'posezení na zahrádce']",,"{'latitude': 50.08127, 'longitude': 14.4286}"
235,"Compass Gastro, s.r.o.","Půlkruhová 28/732, 160 00 Praha 6-Vokovice",Praha 6,0.0,0,,,,{'hlavní telefon': '+420 222 253 466'},http://www.restauraceusvandrlika.cz,,,,,"{'latitude': 50.100286, 'longitude': 14.343296}"
236,CORSO Restaurant,"Šimáčkova 21/906, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,,,,{'hlavní telefon': '+420 220 806 590'},,,,,,"{'latitude': 50.102942, 'longitude': 14.432769}"
237,CORTE DI ANGELO,"Nádražní 116/61, 150 00 Praha 5-Smíchov",Praha 5,98.0,1,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",,{'hlavní telefon': '+420 257 326 167'},,['hotově'],,,,"{'latitude': 50.071274, 'longitude': 14.404772}"
238,CP 1,"Konviktská 24/291, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '8:30 - 23', 'Út': '8:30 - 23', 'St': '8:30 - 23', 'Čt': '8:30 - 23', 'Pá': '8:30 - 23', 'So': '9 - 23', 'Ne': '9 - 23'}","{'Po': 14.5, 'Út': 14.5, 'St': 14.5, 'Čt': 14.5, 'Pá': 14.5, 'So': 14.0, 'Ne': 14.0}",,{'hlavní telefon': '+420 226 211 877'},,['hotově'],,,,"{'latitude': 50.083553, 'longitude': 14.41715}"
239,Crazy Cow Steakhouse,"Dlouhá 8/613, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,info@crazycow.cz,{'hlavní telefon': '+420 222 310 018'},http://www.crazycow.cz,['hotově'],,,,"{'latitude': 50.089024, 'longitude': 14.422195}"
240,"CREAM & DREAM, S.R.O.","Josefská 2/44, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 257 217 113'},,,,,,"{'latitude': 50.087681, 'longitude': 14.40556}"
241,"CREAM & DREAM, S.R.O.","Široká 15/124, 110 00 Praha 1-Josefov",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 222 310 117', 'další telefon': '+420 224 815 720'}",,,,,,"{'latitude': 50.089722, 'longitude': 14.419892}"
242,"CREAM & DREAM, s.r.o.","Na Topolce 5/1347, 140 00 Praha 4-Nusle",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 241 403 361'},,,,,,"{'latitude': 50.059792, 'longitude': 14.42428}"
243,"CREAM & DREAM, s.r.o.","Husova 12/231, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 224 211 035'},,,,,,"{'latitude': 50.085737, 'longitude': 14.418359}"
244,Créperie Aux Clochettes - U ZVONEČKŮ-CLOCHE s.r.o.,"Národní 38/37, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '10:30 - 22', 'Út': '10:30 - 22', 'St': '10:30 - 22', 'Čt': '10:30 - 22', 'Pá': '10:30 - 22', 'So': '11 - 21', 'Ne': None}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': 10.0, 'Ne': None}",info@uzvonecku.cz,{'hlavní telefon': '+420 296 325 793'},http://www.uzvonecku.cz,,,"['bezbariérový přístup', 'zahrádka s posezením']",,"{'latitude': 50.08242, 'longitude': 14.4216}"
245,Creperie U slepé kočičky,"Milady Horákové 38/600, 170 00 Praha 7-Holešovice",Praha 7,88.0,1,,,slepakocicka@volny.cz,{'hlavní telefon': '+420 233 371 855'},http://www.slepakocicka.cz,['hotově'],,['Nekuřácká restaurace'],,"{'latitude': 50.099888, 'longitude': 14.4279}"
246,Cukrárna a pizzerie Don Pablo,"Libušská 227/394, 142 00 Praha-Libuš-Libuš",Praha 4,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",donpablo@donpablo.cz,"{'hlavní telefon': '+420 731 154 004', 'další telefon': '+420 244 470 359', 'mobilní telefon': '+420 731 154 006'}",http://www.donpablo.cz,['hotově'],,"['Pizzeria', 'Cukrárna', 'Jídelna', 'Rozvoz']",,"{'latitude': 50.013973, 'longitude': 14.456907}"
247,CULINARIA,"Skořepka 9/423, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '10 - 19', 'Út': '10 - 19', 'St': '10 - 19', 'Čt': '10 - 19', 'Pá': '10 - 19', 'So': '10 - 19', 'Ne': '12 - 17'}","{'Po': 9.0, 'Út': 9.0, 'St': 9.0, 'Čt': 9.0, 'Pá': 9.0, 'So': 9.0, 'Ne': 5.0}",,"{'hlavní telefon': '+420 224 231 017', 'další telefon': '+420 224 231 019'}",,['hotově'],,,,"{'latitude': 50.083722, 'longitude': 14.419878}"
248,Culinary Aroma,"Českomoravská 15a/2420, 190 00 Praha 9-Libeň",Praha 9,10.0,1,"{'Po': '10 - 22', 'Út': '10 - 22', 'St': '10 - 22', 'Čt': '10 - 22', 'Pá': '10 - 22', 'So': '10 - 22', 'Ne': '10 - 22'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",cafe.aroma@seznam.cz,{'hlavní telefon': '+420 774 414 230'},http://www.cafeculinaryaroma.cz,"['hotově', 'CHEQUEDEJEUNER', 'TICKETRESTAURANT', 'SODEXO']","['Česká a mezinárodní kuchyně', 'Vegetariánská kuchyně', 'Ryby']","['Bezbariérový přístup', 'Grilování', 'Přebalovací pult']",,"{'latitude': 50.104234, 'longitude': 14.490699}"
249,Curry House,"Novákových 893/7, 180 00 Praha 8-Libeň",Praha 8,0.0,0,"{'Po': '11 - 22', 'Út': '11 - 22', 'St': '11 - 22', 'Čt': '11 - 22', 'Pá': '11 - 22', 'So': '13 - 22', 'Ne': '13 - 22'}","{'Po': 11.0, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 9.0, 'Ne': 9.0}",curryhouse@seznam.cz,{'hlavní telefon': '+420 284 684 417'},http://www.curryhouse.cz,['hotově'],"['nápoje', 'polední menu']","['indicko-bangladéšská restaurace', 'rozvoz jídla']",,"{'latitude': 50.1032336, 'longitude': 14.4747294}"
250,Curry Masala Praha,"Volkovova 633/28, 149 00 Praha 11-Chodov",Praha 4,0.0,0,"{'Po': None, 'Út': '11:30 - 21', 'St': '11:30 - 21', 'Čt': '11:30 - 21', 'Pá': '11:30 - 21', 'So': '12 - 21', 'Ne': '12 - 21'}","{'Po': None, 'Út': 9.5, 'St': 9.5, 'Čt': 9.5, 'Pá': 9.5, 'So': 9.0, 'Ne': 9.0}",kachi.a@seznam.cz,{'Restaurace': '+420 776 338 914'},http://www.currymasala.cz/,"['hotově', 'SODEXO']",,,,"{'latitude': 50.036616, 'longitude': 14.5139556}"
251,Curry Palace,"Jirečkova 13/1014, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,"{'Po': '11 - 22:30', 'Út': '11 - 22:30', 'St': '11 - 22:30', 'Čt': '11 - 22:30', 'Pá': '11 - 22:30', 'So': '13 - 22:30', 'Ne': '13 - 22:30'}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': 9.5, 'Ne': 9.5}",info@currypalace.cz,{'hlavní telefon': '+420 233 378 342'},http://www.currypalace.cz,,,['rozvoz jídel'],,"{'latitude': 50.09919, 'longitude': 14.423}"
252,CZECHOUSE GRILL & ROTISSERIE,"Pobřežní 1/311, 186 00 Praha 8-Karlín",Praha 8,0.0,0,,,restaurants.prague@hilton.com,{'hlavní telefon': '+420 224 842 700'},http://www.hiltonprague.cz,['hotově'],,['Nekuřácká restaurace'],,"{'latitude': 50.093432, 'longitude': 14.439663}"
253,"ČD Restaurant, a.s.","Prvního pluku 2a/81, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,,,sekretariat@cdrest.cz,{'hlavní telefon': '+420 972 245 592'},http://www.cdrestaurant.cz,,,,,"{'latitude': 50.08869, 'longitude': 14.44346}"
254,Čejka Jan,"Na Strži 59/1194, 140 00 Praha 4-Krč",Praha 4,0.0,0,,,,"{'hlavní telefon': '+420 241 731 603', 'mobilní telefon': '+420 775 219 112'}",,,,,,"{'latitude': 50.04797, 'longitude': 14.439321}"
255,Černý diamant s.r.o.,"Chlebovická 16/732, 199 00 Praha 18-Letňany",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 607 503 406'},http://www.restauracecernaperla.cz,,,,,"{'latitude': 50.1336, 'longitude': 14.51106}"
256,ČERNÝ KOHOUT,"Vojtěšská 9/241, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 774 848 439'},http://www.cerny-kohout.cz,['hotově'],,,,"{'latitude': 50.078306, 'longitude': 14.41478}"
257,ČERTOVKA,"Ruzyňská 55/156, 161 00 Praha 6-Liboc",Praha 6,0.0,0,,,,{'hlavní telefon': '+420 257 534 524'},,,,,,"{'latitude': 50.087531, 'longitude': 14.32452}"
258,ČERTOVKA - RESTAURACE A PIVNICE,"U Lužického semináře 24/100, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,certovka@volny.cz,"{'hlavní telefon': '+420 257 534 524', 'další telefon': '+420 257 532 205'}",http://www.certovka.praha.cz,['hotově'],,,,"{'latitude': 50.087854, 'longitude': 14.409539}"
259,ČERTŮV MLÝN - restaurant,"Famfulíkova 5/1147, 182 00 Praha 8-Kobylisy",Praha 8,0.0,0,,,,"{'hlavní telefon': '+420 251 626 182', 'další telefon': '+420 233 320 367'}",,,,,,"{'latitude': 50.131231, 'longitude': 14.471547}"
260,Česká Hospoda,"Pelušková 1403, 190 00 Praha",Praha 9,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23:59', 'So': '11 - 23:59', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.98, 'So': 12.98, 'Ne': 12.0}",ceska.kyje@seznam.cz,{'hlavní telefon': '+420 730 620 173'},,"['CHEQUEDEJEUNER', 'TICKETRESTAURANT', 'hotově', 'SODEXO', 'DINERSCLUB']","['obědy', 'pivo', 'víno']","['ubytování', 'občerstvení', 'free wifi']","['Krušovice', 'točená malinovka', 'Becherovka']","{'latitude': 50.109279, 'longitude': 14.558683}"
261,Česká hospůdka Na Radnici,"Sokolovská 324/14, 190 00 Praha 9-Vysočany",Praha 9,0.0,0,,,hospudkaradnice@email.cz,{'hlavní telefon': '+420 725 708 050'},http://www.hospudkanaradnici.cz,,,,,"{'latitude': 50.11026, 'longitude': 14.50044}"
262,ČÍNSKÁ RESTAURACE,"Kubánské nám. 2/1283, 100 00 Praha 10-Vršovice",Praha 10,0.0,0,"{'Po': None, 'Út': None, 'St': None, 'Čt': None, 'Pá': None, 'So': None, 'Ne': None}","{'Po': None, 'Út': None, 'St': None, 'Čt': None, 'Pá': None, 'So': None, 'Ne': None}",,{'hlavní telefon': '+420 267 311 492'},,['hotově'],"['čínská kuchyně', 'nápoje']",['restaurace'],,"{'latitude': 50.071238, 'longitude': 14.47675}"
263,ČÍNSKÁ RESTAURACE,"Na Pankráci 101/1291, 140 00 Praha 4-Nusle",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 241 408 388'},,,,,,"{'latitude': 50.055392, 'longitude': 14.436135}"
264,ČÍNSKÁ RESTAURACE,"Vinohradská 88/788, 130 00 Praha 3-Vinohrady",Praha 3,0.0,0,,,,"{'hlavní telefon': '+420 222 524 460', 'další telefon': '+420 222 524 461'}",,,,,,"{'latitude': 50.07727, 'longitude': 14.453455}"
265,ČÍNSKÁ RESTAURACE A BISTRO ČERVENÉ JABLKO,"Moskevská 64/529, 101 00 Praha 10-Vršovice",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 271 720 411'},,,,,,"{'latitude': 50.068154, 'longitude': 14.458034}"
266,ČÍNSKÁ RESTAURACE DONG HAI,"Klapkova 50/159, 182 00 Praha 8-Kobylisy",Praha 8,0.0,0,"{'Po': '10:30 - 22', 'Út': '10:30 - 22', 'St': '10:30 - 22', 'Čt': '10:30 - 22', 'Pá': '10:30 - 22', 'So': '10:30 - 22', 'Ne': '10:30 - 22'}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': 11.5, 'Ne': 11.5}",,"{'hlavní telefon': '+420 606 169 850', 'další telefon': '+420 284 690 425'}",http://www.donghai.cz,['hotově'],"['čínské speciality', 'thajské speciality', 'točené pivo']",['čínské restaurace'],,"{'latitude': 50.127, 'longitude': 14.45687}"
267,ČÍNSKÁ RESTAURACE HARMONIE,"Seifertova 18/22, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,,,,{'hlavní telefon': '+420 222 720 746'},,,,,,"{'latitude': 50.084625, 'longitude': 14.447839}"
268,ČÍNSKÁ RESTAURACE HUANG HE,"Vršovická 1/160, 101 00 Praha 10-Vršovice",Praha 10,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",h@huanghe.cz,"{'hlavní telefon': '+420 271 748 012', 'další telefon': '+420 271 746 651', 'mobilní telefon': '+420 602 327 588'}",http://www.huanghe.cz,['hotově'],"['čínské speciality', 'alkoholické nápoje', 'nealkoholické nápoje']",['čínské restaurace'],,"{'latitude': 50.066159, 'longitude': 14.448999}"
269,ČÍNSKÁ RESTAURACE CHONG FA JIU DIAN,"Náchodská 85/706, 193 00 Praha 20-Horní Počernice",Praha 9,100.0,1,,,,{'hlavní telefon': '+420 722 243 339'},http://www.cinskarestaurace-praha9.cz,,,,,"{'latitude': 50.114884, 'longitude': 14.608891}"
270,ČÍNSKÁ RESTAURACE KANJIA,"Chilská, 149 00 Praha",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 267 914 332'},,,,,,"{'latitude': 50.026124, 'longitude': 14.508263}"
271,ČÍNSKÁ RESTAURACE PEKING,"Pujmanové 10/1218, 140 00 Praha 4-Krč",Praha 4,0.0,0,"{'Po': ['11:30 - 15:30', '17:30 - 23'], 'Út': ['11:30 - 15:30', '17:30 - 23'], 'St': ['11:30 - 15:30', '17:30 - 23'], 'Čt': ['11:30 - 15:30', '17:30 - 23'], 'Pá': ['11:30 - 15:30', '17:30 - 23'], 'So': ['11:30 - 15:30', '17:30 - 23'], 'Ne': ['11:30 - 15:30', '17:30 - 23']}","{'Po': 9.5, 'Út': 9.5, 'St': 9.5, 'Čt': 9.5, 'Pá': 9.5, 'So': 9.5, 'Ne': 9.5}",pekingrestaurant@seznam.cz,"{'hlavní telefon': '+420 241 411 830', 'další telefon': '+420 241 730 258'}",http://www.pekingrestaurant.cz,['hotově'],,"['firemní a rodinné oslavy', 'svatby', 'promoce', 'společenské akce']",,"{'latitude': 50.048171, 'longitude': 14.434933}"
272,Čínská restaurace SHANG HAI,"Anglická 6/551, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 224 218 154'},,,,,,"{'latitude': 50.076893, 'longitude': 14.431157}"
273,ČÍNSKÁ RESTAURACE VOŇAVÁ HORA,"Vysočanská 65/556, 190 00 Praha 9-Prosek",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 286 887 103'},,,,,,"{'latitude': 50.121933, 'longitude': 14.493536}"
274,ČÍNSKÁ VELKÁ ZEĎ,"Újezd, 150 00 Praha",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 474 651 676'},,,,,,"{'latitude': 50.080329, 'longitude': 14.404385}"
275,"ČV - RESTAURANT, s.r.o.","Radlická 2/608, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 251 512 287', 'další telefon': '+420 251 512 288'}",,,,,,"{'latitude': 50.071583, 'longitude': 14.400786}"
276,D-rest s.r.o.,"Radlická 18/806, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 251 550 050', 'další telefon': '+420 251 553 164'}",,,,,,"{'latitude': 50.069111, 'longitude': 14.401332}"
277,"D+K, spol. s r.o.","Šimůnkova 1/1625, 182 00 Praha 8-Kobylisy",Praha 8,0.0,0,,,,{'hlavní telefon': '+420 286 585 291'},,,,,,"{'latitude': 50.133092, 'longitude': 14.46996}"
278,"DA XIN, s.r.o.","Molákova 8/598, 186 00 Praha 8-Karlín",Praha 8,0.0,0,,,,{'hlavní telefon': '+420 724 062 658'},,,,,,"{'latitude': 50.09484, 'longitude': 14.46438}"
279,DA ZHONGHUA s.r.o.,"Kožná 4/474, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 224 215 370', 'další telefon': '+420 224 222 625'}",,,,,,"{'latitude': 50.085873, 'longitude': 14.421156}"
280,Dagmar KLEMPÁROVÁ,"Krymská 8/122, 101 00 Praha 10-Vršovice",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 736 480 305'},,,,,,"{'latitude': 50.071582, 'longitude': 14.447944}"
281,DAHAB MEZZE RESTAURANT,"Dlouhá 33/731, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': ['0 - 1', '12 - 23:59'], 'Út': ['0 - 1', '12 - 23:59'], 'St': ['0 - 1', '12 - 23:59'], 'Čt': ['0 - 1', '12 - 23:59'], 'Pá': ['0 - 1', '12 - 23:59'], 'So': ['0 - 1', '12 - 23:59'], 'Ne': ['0 - 1', '12 - 23:59']}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 12.98, 'Ne': 12.98}",,"{'hlavní telefon': '+420 602 332 563', 'další telefon': '+420 224 827 375'}",http://www.dahab.cz,,,,,"{'latitude': 50.090705, 'longitude': 14.425861}"
282,Dana Majerová,"U Jinonického rybníčka 3A/602, 158 00 Praha 5-Jinonice",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 251 613 846', 'další telefon': '+420 251 613 842'}",,,,,,"{'latitude': 50.052095, 'longitude': 14.357588}"
283,Daniel Houška,"Fráni Šrámka 33/2134, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 224 233 168'},,,,,,"{'latitude': 50.06913, 'longitude': 14.38913}"
284,Daniel PADEVĚT,"Jeseniova 111/1872, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,,,,{'hlavní telefon': '+420 222 522 839'},,,,,,"{'latitude': 50.08905, 'longitude': 14.47154}"
285,Daniel Rajchrt,"Safírová 2/472, 153 00 Praha 16-Radotín",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 296 828 211'},,,,,,"{'latitude': 49.989678, 'longitude': 14.351518}"
286,Daniel Smejkal,"Taussigova 19/1156, 182 00 Praha 8-Kobylisy",Praha 8,0.0,0,,,,{'hlavní telefon': '+420 271 741 246'},,,,,,"{'latitude': 50.129616, 'longitude': 14.471845}"
287,Daniel Suchán,"Výletní 26/354, 142 00 Praha-Libuš-Písnice",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 739 407 799'},,,,,,"{'latitude': 50.00355, 'longitude': 14.46392}"
288,Daniela Bezpalcová,"Litvínovská 50/289, 190 00 Praha 9-Střížkov",Praha 9,0.0,0,,,,"{'hlavní telefon': '+420 775 677 346', 'mobilní telefon': '+420 775 912 628'}",http://hospudkaumalyhosama.webnode.cz,,,,,"{'latitude': 50.123283, 'longitude': 14.486857}"
289,Daniela Prokešová,"Vodičkova 26/696, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 222 230 507'},,,,,,"{'latitude': 50.080316, 'longitude': 14.423949}"
290,Danuše Hrubá,"Krčínovo nám. 11, 198 00 Praha 14-Kyje",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 284 840 625'},,,,,,"{'latitude': 50.098479, 'longitude': 14.546761}"
291,"DASAN ENTERPRISE, s.r.o.","Bělehradská 18/318, 140 00 Praha",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 224 266 247'},,,,,,"{'latitude': 50.066267, 'longitude': 14.439135}"
292,David Korbel,"Truhlářská 4/1110, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 774 089 606'},http://www.bbqudavida.cz,,,,,"{'latitude': 50.089723, 'longitude': 14.428999}"
